tile,dither,fiber,fiber_ra,fiber_dec,objID,GroupID,Separation
NE,D1,13,203.86225,41.02719444444444,588017721188090213,,1.729939993465645
NE,D1,27,203.861,41.025444444444446,588017721188090214,,1.5798051756765443
NE,D1,76,203.83720833333336,41.01852777777778,588017721188090187,,1.9371199889272817
NE,D1,110,203.8505,41.015055555555556,588017721188090667,,0.6100446874934216
NE,D1,218,203.8292916666667,41.00125,588017721188090051,,1.2104872676860707
NE,D1,241,203.85179166666668,40.99955555555556,588017721188090684,1,1.6840852180792745
NE,D2,36,203.84508333333332,41.02319444444444,588017721188090196,,1.863251921107702
NE,D2,220,203.83333333333334,41.00072222222222,588017721188090041,,1.8603165285856103
NE,D3,5,203.84108333333336,41.02605555555555,588017721188090058,,1.0627081248678591
NE,D3,24,203.85295833333336,41.02433333333333,588017721188090288,,1.4768415233545924
NE,D3,104,203.83458333333334,41.01394444444445,588017721188089944,,0.7405672128646166
NE,D3,105,203.83720833333336,41.014,588017721188089943,,0.3237383448531552
NE,D3,146,203.83062500000003,41.008722222222225,588017721188090622,,0.48448359604226876
NE,D3,153,203.84916666666666,41.00886111111111,588017721188090289,,1.4370064556462105
NE,D3,184,203.85441666666668,41.00541666666667,588017721188089958,,1.6188084411211778
NE,D3,208,203.84116666666665,41.001916666666666,588017721188090043,,1.3306788096733795
NE,D3,209,203.84387500000003,41.00194444444445,588017721188090044,,1.9093879978738642
NW,D1,100,203.82675,41.01683333333333,588017721188090611,,0.5191898588426507
NW,D1,126,203.81883333333334,41.013444444444445,588017721188090165,,1.8857720227635069
NW,D1,156,203.82141666666666,41.00991666666667,588017721188090173,,1.8090311288472154
NW,D1,166,203.80958333333334,41.00819444444444,588017721188090284,,1.1423997746179269
NW,D1,170,203.82008333333332,41.00822222222222,588017721188090176,,1.7569051646922573
NW,D1,179,203.80558333333335,41.0065,588017721188090151,,1.7366464064195266
NW,D1,215,203.82408333333336,41.003055555555555,588017721188090049,,1.9894386025405784
NW,D2,34,203.80416666666665,41.02308333333333,588017721188089931,,1.7889095360876393
NW,D2,62,203.80154166666665,41.01969444444445,588017721188090313,,1.2347713182019922
NW,D2,172,203.82408333333336,41.00772222222222,588017721188090174,,1.594124812591763
NW,D2,202,203.82666666666668,41.004222222222225,588017721188090046,,1.4053725185758636
NW,D2,219,203.79500000000002,41.00069444444444,588017721188090282,,1.223676729867746
NW,D2,238,203.80687500000002,40.999,588017721188090574,2,1.9840338022899304
NW,D3,123,203.8107916666667,41.01230555555556,588017721188090576,,0.7367660237801317
SE,D1,45,203.83187500000003,40.995,588017721188090194,,1.4231793479381618
SE,D1,122,203.84383333333335,40.9865,588017721188090201,,0.775540713698001
SE,D1,168,203.85045833333334,40.98127777777778,588017721188090697,,0.8996287437491247
SE,D1,198,203.85312500000003,40.977805555555555,588017721188090710,,1.6948688499090176
SE,D1,205,203.83320833333337,40.97602777777778,588017721188090654,,0.47850584259454093
SE,D1,218,203.8292916666667,40.97430555555556,588017721188090190,3,1.4795806975084949
SE,D2,31,203.83183333333335,40.99619444444445,588017721188090195,,1.3116049428802319
SE,D2,77,203.83854166666666,40.99102777777778,588017721188090198,,0.9276729131259337
SE,D2,85,203.85966666666667,40.99102777777778,588017721188090713,,1.9960570588524766
SE,D2,163,203.8359166666667,40.98066666666667,588017721188090656,,1.6757652119587763
SE,D2,233,203.82920833333333,40.972055555555556,588017721188090191,4,1.9264332475581152
SE,D3,9,203.85170833333336,40.99916666666667,588017721188090684,1,1.8976110347048176
SE,D3,17,203.83450000000002,40.99736111111111,588017721188090050,,1.2342375162873613
SE,D3,26,203.85833333333332,40.99738888888889,588017721188090702,,1.9379092430904543
SE,D3,128,203.85970833333334,40.98536111111111,588017721188090216,,1.5922596497873653
SE,D3,170,203.85570833333335,40.98013888888889,588017721188090066,,0.6423159217983301
SE,D3,190,203.83195833333335,40.97663888888889,588017721188090653,,1.9902619385816287
SE,D3,196,203.84783333333334,40.97672222222222,588017721188090689,,1.5921298254831728
SE,D3,197,203.85045833333334,40.97669444444445,588017721188090700,,1.6420524492976898
SW,D1,20,203.80687500000002,40.998472222222226,588017721188090574,2,0.8426679848259703
SW,D1,40,203.82145833333334,40.99677777777778,588017721188090180,5,1.8729896806496278
SW,D1,42,203.82670833333336,40.99677777777778,588017721188090186,,1.760177660250535
SW,D1,52,203.81483333333335,40.99502777777778,588017721188090168,,1.8471351030770695
SW,D1,99,203.82408333333336,40.98994444444445,588017721188090619,,1.5233870224290047
SW,D1,226,203.81479166666668,40.97438888888889,588017721188090286,,0.6734758551598363
SW,D2,23,203.8134166666667,40.997972222222224,588017721188090170,,1.284038388067006
SW,D2,41,203.82262500000002,40.99619444444445,588017721188090180,5,1.934110825257707
SW,D2,52,203.8135,40.99447222222222,588017721188090167,,1.20930830198284
SW,D2,79,203.80820833333337,40.991083333333336,588017721188090163,,0.7516900359771148
SW,D2,106,203.80291666666668,40.98763888888889,588017721188090568,,1.5201217383623133
SW,D2,180,203.8069166666667,40.979055555555554,588017721188090588,,0.3200671853220149
SW,D2,232,203.82933333333332,40.97383333333334,588017721188090190,3,1.72408970629345
SW,D2,246,203.82808333333335,40.972166666666666,588017721188090192,,1.910741594336595
SW,D3,25,203.82004166666664,40.99736111111111,588017721188090179,,1.9653545230515561
SW,D3,36,203.8107916666667,40.99572222222222,588017721188090169,,1.482115354603343
SW,D3,223,203.80687500000002,40.97325,588017721188090599,,1.295942088939927
SW,D3,244,203.82408333333336,40.971583333333335,588017721188090189,,1.53164123904473
SW,D3,246,203.82941666666667,40.971611111111116,588017721188090191,4,1.4349543771016677
